category,gender,is_fraud,median_household_income,poverty_rate,region,age,late_night,amt_thousand,city_pop_thousand
entertainment,M,0,36589,31,West,31,0,0.69566,5.662
shopping_net,M,0,109489,5.2,Northeast,27,0,0.78714,30.77
travel,M,0,80467,6.4,West,74,0,1.17323,0.45
shopping_net,F,0,64898,14.3,South,33,0,0.60873,12.335
shopping_net,F,0,53207,13.9,Midwest,47,0,2.13175,1.749
misc_pos,F,0,82917,15,Northeast,33,0,1.49645,0.647
shopping_net,M,1,89193,1.1,Midwest,76,1,0.84439,2.274
shopping_net,M,1,89193,1.1,Midwest,76,1,0.89617,2.274
shopping_net,M,1,89193,1.1,Midwest,76,1,1.10454,2.274
misc_net,F,0,47182,15.9,Midwest,41,1,0.67016,6.469
travel,M,0,67813,2.9,West,63,0,4.51508,0.759
shopping_net,F,0,50795,14.2,Midwest,29,0,2.84307,1.228
shopping_pos,F,0,54554,19.6,Northeast,29,0,2.01547,0.722
shopping_pos,F,0,121620,6.8,West,36,0,1.39308,50.489
shopping_net,M,1,70530,0.9,Midwest,18,0,1.01705,0.314
misc_pos,M,0,66079,9,Midwest,38,1,1.09604,23.727
shopping_net,M,1,70530,0.9,Midwest,18,1,0.94312,0.314
shopping_pos,F,0,74986,13.9,West,49,1,1.30731,34.882
shopping_net,M,1,70530,0.9,Midwest,18,1,0.75202,0.314
shopping_net,M,1,70530,0.9,Midwest,18,1,0.87909,0.314
shopping_pos,M,1,70530,0.9,Midwest,18,1,1.32092,0.314
misc_pos,M,0,85625,6.7,West,53,1,1.31091,0.471
shopping_net,M,0,126619,4.5,West,88,1,0.72507,84.861
misc_net,F,0,93741,4.5,West,27,0,0.66899,42.384
misc_pos,M,0,62606,5.6,South,48,0,1.05124,233.06
shopping_pos,F,0,69408,9.5,West,45,0,0.76575,320.42
shopping_net,F,0,68011,7.6,South,40,0,0.66223,21.902
travel,F,0,82217,8.8,West,48,0,0.77428,54.287
travel,M,0,79375,2.2,Midwest,29,0,0.60768,0.828
shopping_net,F,0,47182,15.9,Midwest,41,0,1.45333,6.469
shopping_pos,F,0,64712,15.2,South,43,0,1.08964,378.909
shopping_net,M,1,70530,0.9,Midwest,18,1,1.02062,0.314
shopping_net,M,1,70530,0.9,Midwest,18,1,1.0757,0.314
shopping_net,M,0,58019,13.7,West,30,1,1.21958,9.772
shopping_net,M,1,70530,0.9,Midwest,18,1,0.94494,0.314
shopping_net,F,0,32818,32.1,South,56,0,0.84138,6.581
misc_net,F,0,41964,13.9,West,68,0,0.61133,1.925
shopping_net,F,0,62259,7.9,South,41,0,0.7042,79.613
shopping_net,F,0,95125,5,South,35,0,0.65634,0.718
shopping_net,F,0,72396,10.2,West,30,0,0.61114,0.302
shopping_net,F,0,41950,7.9,South,32,0,0.60508,3.495
misc_net,F,0,69722,3.7,Midwest,30,0,0.80481,1.617
travel,M,0,40871,28.9,West,32,0,0.86129,7.268
shopping_pos,M,0,46264,26.4,South,17,0,1.07443,5.666
travel,F,0,65625,0.7,Northeast,28,0,1.88546,0.52
shopping_net,M,1,33929,10.3,West,56,1,1.00629,0.192
entertainment,M,1,33929,10.3,West,56,1,0.66967,0.192
misc_net,M,1,33929,10.3,West,56,1,0.82605,0.192
shopping_pos,F,0,40927,9.3,South,64,0,0.70181,0.263
shopping_net,F,0,79706,6.2,West,49,0,1.40566,84.106
shopping_net,M,1,33929,10.3,West,56,0,1.14836,0.192
shopping_net,M,0,73225,7.1,Midwest,37,0,1.1511,9.051
shopping_net,F,0,62944,7.7,South,44,0,0.6814,4.074
misc_net,M,1,33929,10.3,West,56,1,0.75014,0.192
shopping_pos,M,0,70302,8.8,South,40,1,0.89638,5.512
shopping_pos,F,1,36196,24.3,Midwest,52,1,0.95944,2.693
misc_net,M,1,33929,10.3,West,56,1,0.71539,0.192
shopping_pos,F,0,44379,19.3,South,25,1,1.12613,34.153
shopping_net,F,1,69000,8.5,Northeast,48,1,1.11575,4.015
misc_net,F,1,81777,8.2,South,42,1,0.77666,10.076
shopping_net,F,1,69000,8.5,Northeast,48,1,1.05015,4.015
misc_pos,M,0,68058,8.8,South,51,0,0.68174,25.459
misc_net,F,0,64510,9.3,South,36,0,1.22265,144.16
shopping_pos,F,0,35450,25.6,South,48,0,1.18044,270.712
travel,M,0,54919,9.4,South,70,0,2.1299,237.282
shopping_pos,F,0,100208,6.5,West,29,0,0.74948,107.941
shopping_pos,F,0,41950,7.9,South,32,0,0.98825,3.495
misc_net,F,1,36196,24.3,Midwest,52,0,0.90267,2.693
shopping_net,M,1,87853,4.1,Midwest,55,1,1.19812,96.942
shopping_net,M,1,87853,4.1,Midwest,55,1,0.94123,96.942
shopping_net,M,1,87853,4.1,Midwest,55,1,1.09848,96.942
shopping_net,F,1,64063,5.1,Midwest,60,1,0.89979,0.478
misc_net,F,1,36196,24.3,Midwest,52,1,0.79028,2.693
misc_net,M,1,87853,4.1,Midwest,55,1,0.83254,96.942
shopping_pos,M,0,89846,5.3,South,23,1,1.18363,20.478
shopping_pos,M,1,87853,4.1,Midwest,55,1,0.89345,96.942
shopping_net,F,1,64063,5.1,Midwest,60,1,1.02442,0.478
shopping_net,M,1,87853,4.1,Midwest,55,1,1.11862,96.942
shopping_net,F,1,36196,24.3,Midwest,52,1,0.9912,2.693
shopping_net,M,1,87853,4.1,Midwest,55,1,0.97708,96.942
shopping_net,F,1,69000,8.5,Northeast,48,1,0.92099,4.015
shopping_net,F,1,69000,8.5,Northeast,48,1,0.89398,4.015
misc_net,M,0,53674,12.3,Northeast,71,0,0.61451,1.97
shopping_net,F,1,81777,8.2,South,42,0,0.98327,10.076
shopping_net,M,0,121779,0,Northeast,72,0,0.61897,2.971
shopping_net,F,1,69000,8.5,Northeast,48,0,0.94079,4.015
shopping_pos,F,0,50152,17,South,27,0,0.68875,5.161
shopping_pos,F,0,44904,19.2,South,36,0,0.81942,21.134
shopping_net,F,1,64063,5.1,Midwest,60,0,1.08478,0.478
shopping_pos,F,0,68250,5.2,Midwest,28,0,0.86681,4.512
travel,M,0,50083,21.2,Midwest,41,0,0.61214,0.341
shopping_net,F,1,64063,5.1,Midwest,60,0,1.06102,0.478
shopping_net,F,0,20972,0,South,48,0,0.70834,0.255
travel,M,0,54333,8.8,South,58,0,3.30532,4.367
misc_pos,F,0,48377,13.6,South,36,0,0.69956,1.523
shopping_net,F,0,39250,21.3,South,35,0,0.63772,1.97
shopping_net,F,0,79706,6.2,West,49,0,0.63487,84.106
shopping_net,F,1,64063,5.1,Midwest,60,1,1.00481,0.478
travel,M,0,76155,13.6,South,48,1,0.62453,1.261
shopping_pos,F,1,64063,5.1,Midwest,60,1,0.85876,0.478
shopping_net,M,1,30625,15,South,42,1,0.91319,0.407
shopping_net,F,1,64063,5.1,Midwest,60,1,0.95473,0.478
shopping_pos,M,1,30625,15,South,42,1,0.71012,0.407
shopping_net,M,1,30625,15,South,42,1,1.02216,0.407
travel,M,0,28318,29.8,South,64,1,2.76866,14.783
shopping_net,M,1,30625,15,South,42,1,0.81357,0.407
misc_pos,F,0,81777,8.2,South,42,1,0.62452,10.076
shopping_pos,F,0,44540,34.2,West,56,1,0.65668,191.096
shopping_net,F,0,51918,11.4,Northeast,61,1,0.65963,6.46
misc_pos,M,0,53859,17.1,Midwest,75,1,0.8783,4.005
shopping_net,M,0,64318,3.5,Midwest,51,1,0.87429,0.568
misc_pos,F,0,29401,36,South,37,0,0.61393,2906.7
misc_net,M,0,57826,8.9,Northeast,92,0,0.63916,8.019
shopping_pos,M,0,66389,26.4,West,54,0,0.85884,0.129
misc_net,M,0,50972,9.8,West,53,0,0.61546,1.939
misc_net,F,0,61887,15.4,South,33,0,1.32688,94.325
shopping_pos,F,0,65224,12.8,West,38,0,0.66799,1312.922
misc_pos,M,0,57566,14.6,South,29,0,1.66135,194.5
shopping_pos,F,0,50152,17,South,27,0,0.6976,5.161
misc_pos,F,0,54554,19.6,Northeast,29,0,1.27997,0.722
shopping_pos,M,0,17049,27.7,Midwest,25,0,0.7891,128.715
shopping_pos,F,0,79706,6.2,West,49,0,0.61979,84.106
travel,F,0,79420,7.9,Northeast,68,0,0.63373,7.565
shopping_net,F,0,50795,14.2,Midwest,29,0,0.69512,1.228
shopping_net,M,1,54375,7.3,Northeast,25,1,1.15308,1.77
shopping_pos,M,1,108258,3.7,South,35,1,0.67765,20.328
misc_net,M,1,54375,7.3,Northeast,25,1,0.85715,1.77
shopping_pos,M,1,108258,3.7,South,35,1,0.8147,20.328
misc_net,M,1,54375,7.3,Northeast,25,1,0.64851,1.77
misc_net,M,1,30625,15,South,42,1,0.79861,0.407
shopping_net,M,1,54375,7.3,Northeast,25,1,1.05867,1.77
shopping_net,M,1,54375,7.3,Northeast,25,1,1.10727,1.77
shopping_net,M,1,54375,7.3,Northeast,25,1,1.00728,1.77
shopping_net,F,0,65096,16.3,West,69,1,0.87287,1.139
misc_net,F,0,53280,18.7,Midwest,28,1,0.7303,128.354
misc_net,M,0,71787,5.6,Midwest,54,0,2.41954,47.772
shopping_net,F,0,83438,0,South,54,0,0.66734,0.099
shopping_pos,F,0,58963,7.9,Midwest,84,0,0.83172,15.426
shopping_net,M,1,108258,3.7,South,35,0,1.00116,20.328
shopping_pos,F,0,72385,13.6,West,36,0,0.84369,27.971
shopping_net,F,0,20972,0,South,48,0,0.84229,0.255
shopping_net,M,1,54375,7.3,Northeast,25,0,1.08163,1.77
travel,F,0,66367,5.2,Midwest,32,0,1.067,545.147
shopping_net,F,0,54554,19.6,Northeast,29,0,0.77902,0.722
shopping_pos,M,0,29927,31.9,South,32,0,1.27659,4.573
travel,M,0,68646,8.4,South,38,0,0.61988,7.163
entertainment,M,1,67371,2.8,Midwest,52,1,0.63733,0.912
shopping_net,M,1,67371,2.8,Midwest,52,1,0.97963,0.912
misc_net,F,1,45958,11.9,South,53,1,0.65068,5.989
shopping_net,M,1,54375,7.3,Northeast,25,1,0.95507,1.77
shopping_net,F,1,45958,11.9,South,53,1,1.11391,5.989
shopping_pos,M,0,64042,7.8,Midwest,51,1,1.19355,1.656
shopping_pos,M,0,51021,14.8,South,59,0,0.61811,13.422
misc_pos,M,0,40083,16.4,South,55,0,0.61761,5.354
shopping_pos,F,0,57519,12.2,Midwest,75,0,2.0422,6.713
shopping_pos,F,0,45515,21.4,South,48,0,0.93061,1.76
shopping_pos,F,0,56611,10.4,South,50,0,0.72131,46.563
shopping_net,M,0,65883,7.9,Midwest,35,0,0.69219,35.439
shopping_pos,F,0,96198,6.2,Midwest,35,0,1.25581,6.951
shopping_net,F,0,50565,14.6,South,49,0,0.71079,2.526
shopping_net,F,0,69828,11.5,West,38,0,1.00929,3.684
travel,F,0,43333,4.6,Midwest,65,1,0.71739,0.355
shopping_pos,M,1,67371,2.8,Midwest,52,1,0.79805,0.912
shopping_pos,F,0,52003,6.9,South,34,1,0.64381,50.835
shopping_pos,F,1,45958,11.9,South,53,1,0.9225,5.989
shopping_net,F,1,45958,11.9,South,53,1,1.18579,5.989
shopping_net,M,1,67371,2.8,Midwest,52,1,1.0121,0.912
misc_net,M,1,67371,2.8,Midwest,52,1,0.74092,0.912
shopping_pos,M,0,104501,5.2,West,61,0,3.11987,1241.364
shopping_pos,M,0,46449,12.4,Midwest,61,0,1.33011,5.791
misc_net,F,0,47182,15.9,Midwest,41,0,0.66274,6.469
shopping_net,F,0,164531,3.5,Midwest,60,0,1.37736,927.396
shopping_pos,F,0,69828,11.5,West,38,0,1.47379,3.684
shopping_pos,F,0,54711,15.7,South,37,0,0.71206,186.14
shopping_pos,F,0,44379,19.3,South,25,0,0.63326,34.153
misc_net,M,0,54613,22.1,South,26,0,2.52205,214.703
misc_net,M,0,51504,12.1,Northeast,62,1,1.75721,23.045
misc_net,F,0,78382,11.9,Northeast,26,0,0.6079,1.684
misc_pos,F,0,41500,20.4,South,67,0,1.55394,5.778
misc_net,M,0,56596,7.1,Northeast,47,0,0.79386,5.507
misc_pos,M,0,80506,5.8,Midwest,29,0,0.6082,9.679
shopping_net,M,0,60313,11.1,South,41,0,2.67288,276.002
shopping_net,F,0,124716,5.2,Northeast,30,0,0.84557,4.056
shopping_net,F,0,42417,17,Midwest,40,0,2.19645,0.509
shopping_net,F,0,62944,7.7,South,44,0,0.67563,4.074
shopping_pos,F,0,69828,11.5,West,38,0,2.27011,3.684
shopping_pos,F,0,60642,3.9,Midwest,31,0,1.31583,2.368
shopping_pos,F,0,69408,9.5,West,45,0,1.26608,320.42
travel,M,0,58072,11.5,Northeast,53,0,0.60517,13.835
misc_pos,M,0,60130,10.1,South,30,0,0.82261,48.194
shopping_pos,F,1,51528,17.9,West,32,1,1.00185,1.661
shopping_pos,F,0,60833,10.1,South,44,1,2.24208,1.766
shopping_pos,M,0,52564,16.6,West,27,1,1.26569,19.408
shopping_net,F,0,41250,23.6,West,34,1,1.4043,1.645
shopping_pos,F,0,48377,13.6,South,36,1,0.66236,1.523
misc_pos,F,0,32629,31.6,South,55,1,0.97707,5.577
shopping_pos,M,0,95893,0,Northeast,58,1,0.84781,0.37
shopping_net,F,1,37794,0,South,31,1,0.99742,0.53
shopping_pos,M,0,66445,9.9,Northeast,67,0,3.48737,10.717
shopping_net,F,0,65096,16.3,West,69,0,0.71655,1.139
misc_pos,M,0,40675,18.5,Northeast,50,0,0.62238,4.533
entertainment,M,0,61515,9.5,Northeast,65,0,0.80144,7.43
shopping_net,F,0,50565,14.6,South,49,0,1.2927,2.526
travel,M,0,25500,46.2,Northeast,48,0,0.60033,0.277
misc_pos,F,0,73849,4.4,Northeast,44,0,0.67849,1.643
shopping_net,F,0,41250,23.6,West,34,1,0.70287,1.645
shopping_pos,F,0,56929,13.9,Northeast,29,1,0.74105,8.83
misc_pos,M,0,73982,11.5,South,33,1,0.62053,32.891
shopping_pos,F,0,58802,12,Northeast,35,1,0.62563,21.125
shopping_pos,M,0,49643,18,South,27,1,1.06915,238.602
shopping_pos,F,0,62586,14,Northeast,22,1,1.06462,166.081
misc_net,F,0,65313,0.6,Midwest,48,1,1.20392,0.343
shopping_pos,F,1,37794,0,South,31,1,1.11157,0.53
shopping_pos,F,0,34375,22.7,Northeast,50,0,0.63171,0.19
misc_net,F,0,56181,18.3,South,26,0,0.8878,8.333
misc_pos,F,0,42785,24.5,South,53,0,0.68066,4.913
misc_pos,F,0,61091,7.1,South,54,0,1.23206,24.645
misc_pos,M,0,50641,5.8,South,62,0,0.76776,1.414
misc_pos,F,0,78382,11.9,Northeast,26,0,0.88274,1.684
travel,M,0,29927,31.9,South,32,0,3.10314,4.573
shopping_net,F,0,73710,8.4,South,26,0,0.60969,22.191
shopping_net,F,0,62530,12.1,Northeast,30,0,2.62146,1.228
shopping_net,F,0,50565,14.6,South,49,0,0.63148,2.526
shopping_pos,F,0,46136,8.1,West,39,0,3.22439,0.241
shopping_pos,F,0,46913,24.5,West,32,0,1.13249,35.371
travel,F,0,56672,12.8,Northeast,44,0,3.40491,6.12
shopping_pos,M,0,83709,7.4,South,20,0,1.08374,28.739
shopping_net,F,0,69408,9.5,West,45,0,1.06423,320.42
shopping_net,F,0,42175,21.8,West,29,0,0.84555,1.49
misc_pos,M,0,69755,8.3,South,45,0,0.70917,9.815
misc_pos,M,0,40871,28.9,West,32,1,0.63898,7.268
shopping_pos,F,1,37794,0,South,31,1,1.03078,0.53
shopping_net,F,0,53207,13.9,Midwest,47,1,4.45,1.749
misc_net,M,0,100586,15.7,West,93,1,0.77171,0.633
misc_net,F,1,53542,3.8,Midwest,48,1,0.89883,0.771
misc_pos,F,1,53542,3.8,Midwest,48,1,0.75163,0.771
shopping_net,F,0,44206,12.3,South,91,1,1.32122,19.09
shopping_pos,F,0,52527,21.5,South,69,1,0.79395,1.178
shopping_net,F,0,44904,0,West,64,0,1.00044,0.26
shopping_pos,F,0,68526,9.2,West,53,0,0.6121,1.725
misc_net,F,0,45694,0,Midwest,67,0,0.80821,0.136
travel,F,0,113562,4.2,South,22,0,7.88626,165.556
misc_pos,M,0,60397,18.1,Northeast,29,0,0.69728,1382.48
shopping_pos,F,0,68250,5.2,Midwest,28,0,0.76709,4.512
shopping_net,F,0,41250,18.4,Midwest,47,0,0.60035,0.725
shopping_pos,M,0,104531,4.7,Northeast,27,0,6.11178,15.269
shopping_pos,M,0,17049,27.7,Midwest,25,0,0.82121,128.715
misc_net,F,0,103122,3.3,West,20,0,0.86279,1312.922
shopping_pos,F,0,23936,41,South,29,0,0.65527,18.128
shopping_pos,M,0,89846,5.3,South,23,0,1.0829,20.478
shopping_net,F,0,65224,12.8,West,38,1,1.14904,1312.922
shopping_pos,F,0,83290,3.4,Midwest,71,1,0.86908,4.508
misc_net,F,0,71250,5.7,Northeast,75,1,0.8179,0.165
travel,M,0,52348,8,South,65,0,3.42277,1.312
shopping_net,M,0,83532,9.1,Northeast,39,0,0.70795,47.249
shopping_pos,F,0,64510,9.3,South,36,0,0.61047,144.16
misc_pos,F,0,89536,4.9,Northeast,26,0,1.35093,2.456
shopping_net,M,1,63750,9.9,Midwest,61,0,1.01951,0.464
misc_pos,F,0,71250,6.8,South,37,0,0.68646,0.178
travel,F,0,70600,3.5,West,54,0,1.76835,1.42
misc_net,M,1,63750,9.9,Midwest,61,1,0.82342,0.464
shopping_net,M,0,60797,9.1,Northeast,47,1,1.40905,3.688
shopping_net,F,1,103122,3.3,West,20,1,0.87329,1312.922
shopping_pos,F,0,38654,16.4,South,28,1,0.75101,4.575
misc_net,F,1,103122,3.3,West,20,1,0.70851,1312.922
misc_net,M,1,63750,9.9,Midwest,61,1,0.80679,0.464
misc_net,F,1,103122,3.3,West,20,1,0.87055,1312.922
misc_net,F,1,103122,3.3,West,20,1,0.85016,1312.922
misc_pos,M,0,94481,3.6,Midwest,61,1,1.40579,5.619
misc_net,M,1,141815,5.4,Northeast,44,1,0.93934,21.902
misc_net,F,0,74986,13.9,West,49,0,0.78829,34.882
shopping_net,M,0,81042,3.8,Midwest,64,0,0.96405,0.532
misc_pos,F,0,55625,13.5,West,47,0,0.63254,11.256
shopping_net,M,0,123700,7.6,Northeast,75,0,0.96548,0.348
travel,M,0,71077,17.5,West,32,0,4.11278,1241.364
shopping_net,F,0,121620,6.8,West,36,0,1.3365,50.489
shopping_pos,F,0,44648,10.9,South,34,0,0.75927,105.638
misc_net,M,1,63750,9.9,Midwest,61,0,0.8635,0.464
shopping_pos,F,0,62944,7.7,South,44,0,0.65119,4.074
shopping_pos,M,1,141815,5.4,Northeast,44,1,0.8976,21.902
shopping_pos,F,1,103122,3.3,West,20,1,0.85443,1312.922
shopping_net,F,1,83438,0,South,54,1,1.03008,0.099
shopping_net,F,1,83438,0,South,54,1,1.0122,0.099
shopping_net,F,1,83438,0,South,54,1,0.90898,0.099
misc_net,M,1,63750,9.9,Midwest,61,1,0.8307,0.464
misc_net,F,1,83438,0,South,54,1,0.68225,0.099
shopping_net,F,1,103122,3.3,West,20,1,0.80242,1312.922
shopping_pos,M,0,26657,23.8,South,54,1,1.54174,0.653
shopping_pos,F,0,38028,25,Midwest,63,1,1.2748,75.903
misc_net,M,1,141815,5.4,Northeast,44,1,0.71425,21.902
shopping_pos,M,0,145769,9.3,Northeast,83,0,0.70979,2.258
misc_pos,M,0,93696,0.2,Midwest,71,0,0.70647,2.661
misc_net,M,0,48176,12,South,38,0,1.11208,4.729
shopping_pos,F,0,32406,26.7,South,61,0,1.13439,13.061
misc_pos,M,0,100598,5.1,West,64,0,0.65016,35.705
shopping_net,M,0,28768,34.2,Midwest,50,0,1.29541,673.342
shopping_net,F,0,22800,28.7,South,48,0,2.28839,1.089
shopping_pos,F,0,55625,13.5,West,47,0,0.6607,11.256
shopping_pos,M,0,56359,12.4,Midwest,48,0,1.10008,31.515
misc_pos,M,0,61970,6.9,South,31,0,0.84602,341.043
shopping_net,M,0,40062,18.7,Midwest,28,0,0.92087,86.954
shopping_pos,F,0,38456,29.1,Midwest,35,0,0.77059,0.76
misc_net,M,0,52564,16.6,West,27,0,0.84642,19.408
shopping_net,M,1,141815,5.4,Northeast,44,0,1.09432,21.902
shopping_pos,F,0,72396,10.2,West,30,0,0.60741,0.302
shopping_pos,M,0,74436,1.6,Midwest,30,0,1.50203,4.306
misc_net,F,1,83438,0,South,54,1,0.96089,0.099
shopping_net,F,1,50684,8.1,Midwest,60,1,0.89136,4.049
shopping_net,F,1,50684,8.1,Midwest,60,1,0.91232,4.049
shopping_net,F,1,50684,8.1,Midwest,60,1,1.00444,4.049
misc_net,M,1,141815,5.4,Northeast,44,1,0.76989,21.902
shopping_pos,F,0,64583,20.9,South,53,1,0.9937,0.344
misc_net,F,0,69828,11.5,West,38,1,0.82649,3.684
misc_net,F,1,54632,20,South,34,1,0.7595,1.675
misc_pos,F,0,96198,6.2,Midwest,35,0,0.72127,6.951
misc_pos,F,0,65313,0.6,Midwest,48,0,0.98764,0.343
shopping_pos,F,0,96815,8.8,Northeast,22,0,1.34418,4.542
misc_net,F,0,96815,8.8,Northeast,22,0,0.66741,4.542
shopping_net,F,0,54554,19.6,Northeast,29,0,0.76984,0.722
misc_net,M,1,42801,19.6,South,74,1,0.79361,5.732
misc_net,M,1,42801,19.6,South,74,1,0.68459,5.732
shopping_net,M,1,140108,3.3,South,69,1,0.96014,43.102
shopping_pos,M,1,140108,3.3,South,69,1,1.0609,43.102
shopping_pos,M,1,42801,19.6,South,74,1,0.72693,5.732
misc_net,M,1,42801,19.6,South,74,1,0.8563,5.732
shopping_net,F,1,54632,20,South,34,1,1.01807,1.675
misc_pos,F,1,54632,20,South,34,1,0.80978,1.675
shopping_net,F,0,48444,10.4,Midwest,80,0,0.6961,8.007
misc_pos,F,0,58963,7.9,Midwest,84,0,0.78582,15.426
shopping_net,F,1,170224,5.3,West,85,0,0.92911,17.047
misc_pos,F,0,66750,12.8,South,44,0,1.62654,0.513
shopping_pos,F,0,56672,12.8,Northeast,44,0,1.08723,6.12
travel,M,0,69688,7.3,Northeast,26,0,1.24447,4.354
shopping_pos,M,1,140108,3.3,South,69,0,0.89094,43.102
shopping_pos,M,0,106875,6,West,46,0,1.48869,381.459
shopping_net,M,1,140108,3.3,South,69,0,0.9152,43.102
shopping_pos,F,0,50417,27,South,35,0,0.98513,1.493
shopping_net,F,0,77989,5.1,Midwest,23,0,1.22898,31.394
shopping_pos,F,1,170224,5.3,West,85,0,0.94965,17.047
misc_net,F,1,170224,5.3,West,85,1,0.76825,17.047
shopping_pos,F,0,64712,15.2,South,43,1,0.65033,378.909
misc_net,M,1,140108,3.3,South,69,1,0.77333,43.102
misc_net,F,1,170224,5.3,West,85,1,0.92876,17.047
shopping_pos,M,0,36750,21,South,34,1,1.68209,2.836
shopping_net,F,0,63393,3.9,South,23,1,0.90059,2.408
shopping_net,F,1,170224,5.3,West,85,1,1.00811,17.047
misc_net,M,1,140108,3.3,South,69,1,0.75172,43.102
shopping_pos,F,0,55625,13.5,West,48,1,0.9429,11.256
shopping_pos,F,1,170224,5.3,West,85,1,1.09363,17.047
misc_net,F,0,62944,7.7,South,44,1,0.68036,4.074
misc_pos,F,0,43333,4.6,Midwest,65,1,1.37227,0.355
shopping_net,M,0,64688,8.7,Northeast,66,0,1.01178,4.778
misc_net,M,0,48750,23.7,Midwest,78,0,1.73835,0.14
shopping_pos,M,0,28318,29.8,South,64,0,1.44875,14.783
shopping_pos,M,0,18170,17.2,South,50,0,1.01661,0.365
shopping_pos,M,0,59612,9.5,West,53,0,0.70863,4.878
shopping_pos,M,0,46852,13,Midwest,48,0,1.61105,22.93
shopping_net,M,0,69205,10.4,South,26,0,0.70471,71.335
shopping_pos,F,0,65224,12.8,West,38,0,0.64781,1312.922
shopping_pos,M,0,60313,11.1,South,41,0,1.39843,276.002
travel,F,0,56929,13.9,Northeast,29,0,5.78711,8.83
travel,M,0,85075,5.4,Midwest,25,0,12.9699,5.341
misc_pos,F,0,22800,28.7,South,48,0,1.15974,1.089
shopping_net,F,0,63543,11.8,South,35,0,1.41538,19.685
shopping_pos,F,0,56181,18.3,South,26,0,0.83728,8.333
shopping_net,F,1,170224,5.3,West,85,1,1.01571,17.047
shopping_net,F,0,124716,5.2,Northeast,30,1,1.92995,4.056
shopping_net,M,0,149934,3.9,South,44,1,1.9575,19.054
travel,M,0,30625,15,South,42,1,0.60488,0.407
entertainment,M,0,40675,18.5,Northeast,50,0,0.66426,4.533
misc_pos,F,0,68011,7.6,South,40,0,0.72564,21.902
shopping_pos,M,0,42801,19.6,South,74,0,1.03392,5.732
misc_net,M,0,38375,25.4,South,27,0,1.36461,14.742
shopping_pos,F,0,46674,24,South,43,0,0.79009,1.051
shopping_net,M,0,91771,3.1,Midwest,33,0,1.38591,5.211
shopping_pos,F,0,55625,13.5,West,48,0,0.61017,11.256
shopping_net,F,0,69119,8.7,Northeast,26,0,0.79157,45.1
misc_pos,F,0,68611,0,South,48,0,0.96691,0.863
shopping_pos,F,0,61887,15.4,South,33,0,0.77171,94.325
shopping_pos,M,0,141815,5.4,Northeast,44,0,1.80534,21.902
misc_pos,M,0,73982,11.5,South,33,0,1.18915,32.891
shopping_pos,M,0,56359,12.4,Midwest,48,0,2.41163,31.515
shopping_pos,F,0,68011,7.6,South,40,0,1.39792,21.902
shopping_pos,F,0,58802,12,Northeast,35,0,0.68123,21.125
shopping_pos,F,0,41250,18.4,Midwest,47,0,5.34891,0.725
shopping_pos,M,0,54613,22.1,South,26,1,0.90886,214.703
shopping_net,F,0,60463,12,Midwest,26,1,0.62733,15.623
misc_pos,F,0,48377,13.6,South,36,1,0.67804,1.523
shopping_pos,M,0,56630,7.6,Midwest,76,0,0.93783,0.914
misc_net,F,0,57722,9,Northeast,45,0,0.95738,5.895
shopping_net,M,0,32500,23.6,Midwest,57,0,0.82668,0.269
misc_net,M,0,60313,11.1,South,41,0,1.08164,276.002
shopping_pos,F,0,29107,34.2,West,48,0,0.81448,0.743
shopping_net,F,0,44688,24.6,South,46,1,1.21621,5.621
travel,M,0,104531,4.7,Northeast,27,1,1.42094,15.269
shopping_net,F,0,116313,2.6,Northeast,94,1,0.61592,4.845
misc_net,M,1,108870,3.5,Northeast,45,1,0.86741,35.299
misc_net,M,0,57500,3.9,Midwest,72,0,0.69323,0.463
shopping_pos,M,0,58750,15.7,Midwest,66,0,1.17261,0.695
misc_pos,F,0,53542,3.8,Midwest,48,0,0.87635,0.771
shopping_pos,F,0,65313,0.6,Midwest,48,0,1.55214,0.343
misc_net,F,0,22800,28.7,South,48,0,0.95249,1.089
shopping_pos,M,0,55833,9.6,South,47,0,2.10804,749.635
shopping_pos,F,0,51250,6.9,South,45,0,1.61736,1.725
shopping_pos,F,0,61887,15.4,South,33,0,0.65551,94.325
shopping_net,F,0,41250,18.4,Midwest,47,0,1.1136,0.725
shopping_pos,F,0,61953,16.9,Northeast,46,0,1.06584,71.485
misc_net,M,1,108870,3.5,Northeast,45,1,0.68039,35.299
shopping_pos,M,0,53207,14.4,South,63,1,1.78908,139.65
shopping_pos,F,0,51611,3.8,Midwest,67,0,0.86196,1.631
shopping_net,F,0,111611,8.3,West,59,0,1.24911,92.043
misc_net,M,0,74893,14.7,West,38,0,0.99479,172.817
misc_pos,M,0,66079,9,Midwest,38,0,0.67019,23.727
shopping_net,M,0,137833,3.3,South,36,0,0.87075,13.602
misc_pos,F,0,53542,3.8,Midwest,48,0,0.82717,0.771
shopping_pos,F,0,58561,13.3,South,27,0,0.76139,54.185
shopping_net,F,0,28542,37.7,South,47,0,1.92713,0.302
shopping_net,F,0,55625,13.5,West,48,1,1.13544,11.256
shopping_net,M,1,108870,3.5,Northeast,45,1,1.14055,35.299
misc_net,F,0,55625,13.5,West,48,1,0.67765,11.256
shopping_pos,M,0,121779,0,Northeast,72,1,2.50765,2.971
shopping_net,F,0,64712,15.2,South,43,0,0.68542,378.909
